Column,id,legalName,category,RoadNameAddress,AdministrativeNeighborhood,LegalStatusNeighborhood,telephone
3176,2791,카페로컬,음식점업,전라북도 군산시 백토로 192,나운동,나운동,
3177,2781,장수통닭 나운점,음식점업,전라북도 군산시 백토로 144,나운동,나운동,634659595
3178,2780,비건베이커리이담,음식점업,전라북도 군산시 백토로 144,나운동,나운동,
3179,2776,가마로강정 군산점,음식점업,전라북도 군산시 백토로 142,나운동,나운동,634665914
3180,2768,케익이모,음식점업,전라북도 군산시 백토로 128,나운동,나운동,
3181,2764,푸다닭,음식점업,전라북도 군산시 백토로 120,나운동,나운동,634657712
3182,2752,오늘의 분식,음식점업,전라북도 군산시 백토로 116,나운동,나운동,634719003
3183,2739,셀렉토커피 군산나운점,음식점업,전라북도 군산시 백토로 114,나운동,나운동,634615211
3184,2735,본빠네,음식점업,전라북도 군산시 백토로 113,나운동,나운동,634670045
3185,2733,감탄,음식점업,전라북도 군산시 백토로 113,나운동,나운동,634663055
3186,2731,메가엠지씨커피 군산나운점,음식점업,전라북도 군산시 백토로 110,나운동,나운동,
3187,2725,유쾌한돈 미장직영점,음식점업,전라북도 군산시 미장안7길 6,나운동,나운동,
3188,2724,더리터 군산대점,음식점업,전라북도 군산시 미룡로28),나운동,나운동,
3189,2723,추억의연탄갈비2호점,음식점업,전라북도 군산시 문화안길 4,나운동,나운동,
3190,2722,바다회집현대코아점,음식점업,전라북도 군산시 문화안길 11,나운동,나운동,634661197
3191,2721,에클레시아,음식점업,전라북도 군산시 문화안길 10,나운동,나운동,634686217
3192,2717,하바드치킨,음식점업,전라북도 군산시 문화로 36 나운 영구임대아파트,나운동,나운동,634617509
3193,2714,케익하우스 노엘,음식점업,전라북도 군산시 문화로 36,나운동,나운동,634666031
3194,2708,자매순대,음식점업,전라북도 군산시 동신영길 9 ,나운동,나운동,
3195,2707,커피담다,음식점업,전라북도 군산시 대학로250,나운동,나운동,
3196,2705,황금코다리 나운점,음식점업,전라북도 군산시 대학로 432,나운동,나운동,634719988
3197,2700,동이트는집,음식점업,전라북도 군산시 대학로 416,나운동,나운동,634629234
3198,2696,다래횟집,음식점업,전라북도 군산시 대학로 394,나운동,나운동,634647875
3199,2695,탄탄대로,음식점업,전라북도 군산시 대학로 392,나운동,나운동,634452120
3200,2687,군산칼국수냉면,음식점업,전라북도 군산시 대학로 370,나운동,나운동,634685109
3201,2686,군산아구세상,음식점업,전라북도 군산시 대학로 368,나운동,나운동,634666234
3202,2685,카페온(cafe on),음식점업,전라북도 군산시 대학로 368,나운동,나운동,
3203,2684,디디치킨,음식점업,전라북도 군산시 대학로 367,나운동,나운동,634688209
3204,2677,버거킹 군산나운FS점,음식점업,전라북도 군산시 대학로 362,나운동,나운동,
3205,2649,소풍김밥,음식점업,전라북도 군산시 대학로 322),나운동,나운동,
3206,2648,나요마라탕,음식점업,전라북도 군산시 대학로 322,나운동,나운동,
3207,2647,미스사이공,음식점업,전라북도 군산시 대학로 322,나운동,나운동,634680420
3208,2645,컴포즈커피 군산문화원점,음식점업,전라북도 군산시 대학로 321,나운동,나운동,634653334
3209,2643,엠오비(M.O.B),음식점업,전라북도 군산시 대학로 321,나운동,나운동,634612290
3210,2631,이디야커피군산시민문화회관점,음식점업,전라북도 군산시 대학로 316,나운동,나운동,
3211,2630,굽네치킨나운점,음식점업,전라북도 군산시 대학로 316),나운동,나운동,634689481
3212,2628,이삭토스트,음식점업,전라북도 군산시 대학로 316,나운동,나운동,634631963
3213,2625,파리바게트(제일점),음식점업,전라북도 군산시 대학로 316,나운동,나운동,634674732
3214,2611,왔따쪽갈비,음식점업,전라북도 군산시 대학로 303,나운동,나운동,634669696
3215,2585,만빵,음식점업,전라북도 군산시 대학로 290,나운동,나운동,
3216,2583,정성김밥,음식점업,전라북도 군산시 대학로 290,나운동,나운동,634663866
3217,2545,전북군산한마음지역자활센터,음식점업,전라북도 군산시 대학로 248 ,나운동,나운동,634464124
3218,2536,파리바게뜨 군산시 보람점,음식점업,전라북도 군산시 대학로 243,나운동,나운동,634648203
3219,2533,참새방앗간분식,음식점업,전라북도 군산시 대학로 237,나운동,나운동,634629633
3220,2526,뽕뜨락피자 나운점,음식점업,전라북도 군산시 대학로 233,나운동,나운동,634681082
3221,2511,늘해랑,음식점업,전라북도 군산시 나운우회로 91,나운동,나운동,
3222,2505,초가집가든,음식점업,전라북도 군산시 나운우회로 131,나운동,나운동,634624001
3223,2503,영희네 팥칼국수,음식점업,전라북도 군산시 나운안길8,나운동,나운동,634651122
3224,2491,순돌이네통닭집,음식점업,전라북도 군산시 나운안길 36,나운동,나운동,
3225,2483,자담치킨 나운점,음식점업,전라북도 군산시 나운안길 34,나운동,나운동,
3226,2482,더팡,음식점업,전라북도 군산시 나운안길 34,나운동,나운동,634667100
3227,2481,고깃집(소·돼지),음식점업,전라북도 군산시 나운안길 34,나운동,나운동,
3228,2480,스시고,음식점업,전라북도 군산시 나운안길 34,나운동,나운동,
3229,2479,가향마라탕&훠궈,음식점업,전라북도 군산시 나운안길 34,나운동,나운동,
3230,2478,슈가걸,음식점업,전라북도 군산시 나운안길 34,나운동,나운동,634669100
3231,2477,배떡 나운점,음식점업,전라북도 군산시 나운안길 34,나운동,나운동,634717857
3232,2476,bhc치킨 군산시나운2호점,음식점업,전라북도 군산시 나운안길 34,나운동,나운동,634623592
3233,2475,콩불,음식점업,전라북도 군산시 나운안길 34,나운동,나운동,634645309
3234,2474,청춘이발소,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,
3235,2469,케이와이(KY)푸드,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,
3236,2468,요마이거트,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,
3237,2467,대성각,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,
3238,2465,카페라봉,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,
3239,2463,청춘이발관,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,
3240,2462,강천국밥,음식점업,전라북도 군산시 나운안길 27),나운동,나운동,
3241,2461,솜리치킨,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,634661266
3242,2456,오롯이통닭,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,634638592
3243,2455,강천연탄구이,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,634671599
3244,2453,옛맛김치찌개,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,634670567
3245,2447,사천성,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,634652001
3246,2446,만나식당,음식점업,전라북도 군산시 나운안길 27,나운동,나운동,634668040
3247,2443,밥짓는 카페,음식점업,전라북도 군산시 나운안3길 8,나운동,나운동,634668373
3248,2442,백스비어군산나운점,음식점업,전라북도 군산시 나운안3길 6-3,나운동,나운동,
3249,2441,태산실내마차,음식점업,전라북도 군산시 나운안3길 6,나운동,나운동,634611002
3250,2440,현대삼겹살,음식점업,전라북도 군산시 나운안3길 5,나운동,나운동,634622589
3251,2439,다사식당,음식점업,전라북도 군산시 나운안3길 5,나운동,나운동,
3252,2437,투다리코아점,음식점업,전라북도 군산시 나운안3길 11,나운동,나운동,
3253,2436,피엠푸드군산점,음식점업,전라북도 군산시 나운안3길 11,나운동,나운동,
3254,2435,(유)푸드플러스,음식점업,전라북도 군산시 나운안3길 11,나운동,나운동,634656442
3255,2434,피플,음식점업,전라북도 군산시 나운안3길 11,나운동,나운동,634637977
3256,2432,나드리떡본가,음식점업,전라북도 군산시 나운안3길 10-5,나운동,나운동,634620074
3257,2427,정석통바베큐족구이,음식점업,전라북도 군산시 나운안3길 10,나운동,나운동,634459005
3258,2425,왕대박,음식점업,전라북도 군산시 나운안2길 9-6,나운동,나운동,634659989
3259,2422,보라889 수산,음식점업,전라북도 군산시 나운안2길 9-5,나운동,나운동,
3260,2417,금문,음식점업,전라북도 군산시 나운안2길 9-4,나운동,나운동,634683355
3261,2416,메인소주방,음식점업,전라북도 군산시 나운안2길 9-3,나운동,나운동,
3262,2409,고래호프,음식점업,전라북도 군산시 나운안2길 7,나운동,나운동,634613372
3263,2408,장보고,음식점업,전라북도 군산시 나운안2길 7,나운동,나운동,
3264,2407,우정명태 2호점,음식점업,전라북도 군산시 나운안2길 7,나운동,나운동,634642490
3265,2404,미담,음식점업,전라북도 군산시 나운안2길 5-4,나운동,나운동,634622266
3266,2400,맛있는반찬,음식점업,전라북도 군산시 나운안2길 5,나운동,나운동,634267720
3267,2398,얌얌,음식점업,전라북도 군산시 나운안2길 5,나운동,나운동,634454063
3268,2393,네네치킨 나운2호점,음식점업,전라북도 군산시 나운안2길 11,나운동,나운동,634664479
3269,2387,대덕떡방앗간,음식점업,전라북도 군산시 나운안2길 1 ,나운동,나운동,634655912
3270,2384,신신불닭발,음식점업,전라북도 군산시 나운안1길7,나운동,나운동,634645801
3271,2383,멕시카나치킨 나운점,음식점업,전라북도 군산시 나운안1길 9-5,나운동,나운동,
3272,2382,송범준식당,음식점업,전라북도 군산시 나운안1길 9-5,나운동,나운동,
3273,2380,하얀돌,음식점업,전라북도 군산시 나운안1길 9-3,나운동,나운동,
3274,2376,한남동그집 군산나운점,음식점업,전라북도 군산시 나운안1길 7,나운동,나운동,
3275,2375,79대포 군산나운점,음식점업,전라북도 군산시 나운안1길 7,나운동,나운동,
3276,2374,해바라기,음식점업,전라북도 군산시 나운안1길 7,나운동,나운동,
3277,2371,바른치킨 군산나운점,음식점업,전라북도 군산시 나운안1길 7,나운동,나운동,634679942
3278,2370,꼬치구이 변사또,음식점업,전라북도 군산시 나운안1길 7,나운동,나운동,634679237
3279,2366,유생촌,음식점업,전라북도 군산시 나운안1길 36,나운동,나운동,
3280,2365,밀카페(MIL cafe),음식점업,전라북도 군산시 나운안1길 35,나운동,나운동,637322222
3281,2361,정선,음식점업,전라북도 군산시 나운안1길 33,나운동,나운동,634642500
3282,2360,고군산활아나고구이,음식점업,전라북도 군산시 나운안1길 32-5,나운동,나운동,
3283,2359,카페(cafe)요즈음,음식점업,전라북도 군산시 나운안1길 32-3,나운동,나운동,
3284,2358,서해식당,음식점업,전라북도 군산시 나운안1길 32-27 ,나운동,나운동,
3285,2347,88콩나물국밥,음식점업,전라북도 군산시 나운안1길 23,나운동,나운동,634641616
3286,2346,공주네,음식점업,전라북도 군산시 나운안1길 23,나운동,나운동,634668188
3287,2339,아리스타 커피점,음식점업,전라북도 군산시 나운안1길 19,나운동,나운동,634712233
3288,2327,황금빛 떡방,음식점업,전라북도 군산시 나운안1길 17,나운동,나운동,
3289,2325,투썸플레이스 군산나운점,음식점업,전라북도 군산시 나운안1길 1,나운동,나운동,634610096
3290,2324,돈부리야,음식점업,전라북도 군산시 나운안1길 9-5,나운동,나운동,
3291,2323,쉴만한물가,음식점업,전라북도 군산시 나운로18,나운동,나운동,
3292,2322,운수대통,음식점업,전라북도 군산시 나운로 99,나운동,나운동,
3293,2319,어부가횟집,음식점업,전라북도 군산시 나운로 97,나운동,나운동,634622192
3294,2317,우리끼리,음식점업,전라북도 군산시 나운로 95,나운동,나운동,634686686
3295,2316,채선당,음식점업,전라북도 군산시 나운로 93,나운동,나운동,
3296,2315,명품장어랑돼지랑,음식점업,전라북도 군산시 나운로 91,나운동,나운동,
3297,2314,가장맛있는미니족,음식점업,전라북도 군산시 나운로 91,나운동,나운동,
3298,2310,교촌치킨 나운1호점,음식점업,전라북도 군산시 나운로 82,나운동,나운동,634685545
3299,2304,후라이드참잘하는집,음식점업,전라북도 군산시 나운로 77,나운동,나운동,
